着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,アンダープロミス,牡3,56,ミナリク,1:58.4,,1.6,1,492(0),[東] 萩原清
2,4,7,タマノカイザー,牡3,56,北村宏司,1:58.4,クビ,10.4,3,500(0),[東] 高柳瑞樹
3,7,13,メジャーセブンス,牝3,54,田辺裕信,1:59.6,7,11.6,4,474(0),[東] 小笠倫弘
4,4,8,モーニングコン,牡3,56,西田雄一,1:59.6,ハナ,293.8,15,434(0),[東] 浅野洋一
5,7,14,フリーズオプション,牡3,56,江田照男,2:00.0,2.1/2,35.5,9,470(0),[東] 武市康男
6,1,2,ピカレスクスマイル,牡3,56,津村明秀,2:00.0,クビ,25.5,8,440(0),[東] 古賀慎明
7,6,11,トレイントレイン,牡3,53,野中悠太,2:01.1,7,88.5,10,496(0),[東] 池上昌和
8,3,6,ミエノフォーチュン,牡3,56,マーフィ,2:01.1,クビ,19.1,7,538(0),[東] 国枝栄
9,2,4,グランツリヒター,牡3,56,岩田康誠,2:01.3,1.1/4,15.4,6,486(0),[東] 中川公成
10,1,1,エベレストテソーロ,牡3,55,木幡巧也,2:01.4,クビ,6.1,2,502(0),[東] 畠山吉宏
11,8,16,デルマソルボンヌ,牝3,54,菅原隆一,2:01.6,1.1/2,201.8,14,450(0),[東] 田中清隆
12,5,10,アシベツヨウヘイ,牡3,56,黛弘人,2:05.0,大,13.0,5,498(0),[東] 奥平雅士
13,5,9,フィールオーケー,牡3,55,武藤雅,2:06.2,7,98.1,11,496(0),[東] 水野貴広
14,8,15,ダイヤモンドヒル,牡3,55,藤田菜七,2:06.6,2.1/2,113.6,12,526(0),[東] 根本康広
15,3,5,グランフェルテ,牡3,56,石川裕紀,2:06.7,1/2,178.7,13,470(0),[東] 勢司和浩
16,6,12,マリノルビー,牝3,54,宮崎北斗,2:09.5,大,304.2,16,486(0),[東] 青木孝文
