着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,セイウンコウセイ,牡5,57,池添謙一,1:07.6,,5.9,3,500(0),[東] 上原博之
2,5,9,ヒルノデイバロー,牡7,56,四位洋文,1:07.6,ハナ,26.6,10,506(-10),[西] 昆貢
3,4,7,ナックビーナス,牝5,54,三浦皇成,1:07.7,クビ,4.3,1,522(0),[東] 杉浦宏昭
4,7,14,アドマイヤゴッド,牡6,56,岩田康誠,1:07.8,3/4,40.2,13,492(0),[西] 須貝尚介
5,3,5,タマモブリリアン,牝5,54,古川吉洋,1:07.9,クビ,38.3,11,474(-4),[西] 南井克巳
6,2,3,ラインスピリット,牡7,57,森一馬,1:07.9,クビ,17.7,9,438(-8),[西] 松永昌博
7,6,11,ユキノアイオロス,セ10,56,丸山元気,1:08.0,クビ,301.4,16,482(+4),[東] 石毛善彦
8,4,8,ワンスインナムーン,牝5,54,石橋脩,1:08.0,クビ,5.1,2,452(+4),[東] 斎藤誠
9,1,2,ダイアナヘイロー,牝5,55,武豊,1:08.1,1/2,6.5,4,472(+10),[西] 大根田裕
10,5,10,ノットフォーマル,牝6,54,勝浦正樹,1:08.1,アタマ,94.8,14,466(-6),[東] 中野栄治
11,7,13,キングハート,牡5,56,北村宏司,1:08.1,ハナ,10.3,5,484(-20),[東] 星野忍
12,8,16,ノボバカラ,牡6,57,武藤雅,1:08.3,1,109.1,15,502(-8),[東] 天間昭一
13,3,6,ティーハーフ,牡8,57,国分優作,1:08.3,ハナ,13.6,7,458(-6),[西] 西浦勝一
14,2,4,ジューヌエコール,牝4,54,北村友一,1:08.3,アタマ,13.5,6,484(0),[西] 安田隆行
15,6,12,エポワス,セ10,57,蛯名正義,1:08.5,1.1/4,39.6,12,474(-14),[東] 藤沢和雄
16,8,15,ライトフェアリー,牝6,54,柴山雄一,1:08.8,2,14.9,8,486(+4),[東] 石毛善彦
