着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,4,インカンテーション,牡7,57.5,勝浦正樹,1:52.0,,25.4,10,504(-2),[西] 羽月友彦
2,8,15,ディアデルレイ,牡6,55.0,木幡巧也,1:52.1,1/2,5.4,2,510(-2),[東] 牧光二
3,3,5,アルタイル,牡5,54.0,田中勝春,1:52.2,1/2,35.6,11,488(0),[東] 手塚貴久
4,6,12,ロンドンタウン,牡4,57.0,柴山雄一,1:52.3,クビ,5.8,3,514(-2),[西] 牧田和弥
5,7,14,アスカノロマン,牡6,58.0,木幡初広,1:52.3,ハナ,7.9,4,524(+4),[西] 川村禎彦
6,4,8,リーゼントロック,牡6,55.0,松岡正海,1:52.4,3/4,13.4,7,526(+4),[西] 矢作芳人
7,3,6,メイショウスミトモ,牡6,56.0,和田竜二,1:52.5,1/2,11.2,5,478(+2),[西] 南井克巳
8,5,10,コクスイセン,牡4,54.0,横山典弘,1:52.6,1/2,24.2,9,518(0),[西] 寺島良
9,4,7,ディアドムス,牡5,54.0,江田照男,1:52.6,ハナ,72.6,15,504(0),[東] 高橋裕
10,5,9,マイネルクロップ,牡7,56.0,嘉藤貴行,1:52.7,クビ,40.2,12,522(-6),[西] 飯田雄三
11,8,16,ストロングサウザー,牡6,57.0,北村宏司,1:52.8,1/2,55.5,13,482(+3),[東] 久保田貴
12,6,11,コスモカナディアン,牡4,56.0,柴田大知,1:52.9,1/2,3.7,1,480(+4),[東] 金成貴史
13,1,2,ショウナンアポロン,牡7,56.0,丸田恭介,1:52.9,ハナ,16.5,8,522(-4),[東] 古賀史生
14,1,1,ハッピースプリント,牡6,56.0,蛯名正義,1:53.2,1.3/4,60.4,14,540(+3),[地] 森下淳平
15,7,13,シルクドリーマー,牡8,53.0,津村明秀,1:53.5,2,87.5,16,488(0),[東] 黒岩陽一
16,2,3,ピットボス,牡4,55.0,柴田善臣,1:53.5,アタマ,12.0,6,514(-4),[西] 清水久詞
