着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,6,インティ,牡3,56,藤岡康太,1:53.6,,12.0,5,496(-2),[西] 野中賢二
2,7,14,ビービーアヴィド,牡3,56,武豊,1:54.8,7,5.4,2,482(-6),[西] 吉村圭司
3,2,4,ワンダーラジャ,牡3,56,松山弘平,1:54.8,アタマ,1.9,1,490(-2),[西] 沖芳夫
4,5,9,アラノイケアリイ,牡3,54,坂井瑠星,1:55.9,7,37.3,8,448(+4),[西] 石坂正
5,4,7,サンナイト,牡3,56,中谷雄太,1:56.0,1/2,232.3,16,512(+2),[西] 杉山晴紀
6,6,12,ミラクルシップ,牡3,53,森裕太朗,1:56.0,クビ,6.6,3,472(-4),[西] 西村真幸
7,5,10,クリノハプスブルク,牡3,56,太宰啓介,1:56.1,1/2,49.0,9,442(+6),[西] 渡辺薫彦
8,2,3,ブルベアバック,牡3,56,国分恭介,1:56.3,1,118.7,12,438(+2),[西] 中村均
9,3,5,メイショウシエロ,牡3,56,岩田康誠,1:56.4,3/4,7.5,4,488(-2),[西] 千田輝彦
10,4,8,ムーンスナイパー,牡3,56,荻野琢真,1:56.5,1/2,76.7,11,470(0),[西] 寺島良
11,1,2,キャラバン,セ3,54,荻野極,1:57.1,3.1/2,63.1,10,474(0),[西] 石坂正
12,8,15,クレイトンシチー,牡3,55,鮫島克駿,1:57.6,3,20.8,6,468(-2),[西] 佐々木晶
13,6,11,メイショウレーベン,牡3,56,熊沢重文,1:57.8,1.1/4,191.4,15,452(+6),[西] 飯田祐史
14,1,1,エンドオール,牡3,55,小崎綾也,1:58.3,3,27.5,7,492(+6),[西] 池江泰寿
15,8,16,ヤマニンタンペート,牡3,56,酒井学,1:58.3,アタマ,146.7,14,458(+4),[西] 西園正都
16,7,13,メイショウセイドウ,牡3,56,幸英明,2:01.4,大,141.4,13,516(0),[西] 西浦勝一
