着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,ウェルカムニュース,牡2,55,横山武史,1:54.3,,2.8,2,496(+4),[西] 池江泰寿
2,7,8,セイルオンセイラー,牡2,55,石橋脩,1:54.3,ハナ,7.6,3,490(+4),[東] 田中博康
3,7,7,フィフティシェビー,牡2,55,北村宏司,1:54.6,1.1/2,8.9,4,490(-2),[東] 藤沢和雄
4,3,3,カフジオクタゴン,牡2,55,三浦皇成,1:54.8,1.1/4,2.4,1,536(-4),[西] 矢作芳人
5,5,5,コースタルテラス,牡2,55,荻野極,1:55.0,1.1/4,60.1,7,494(+2),[東] 手塚貴久
6,6,6,フルオール,牡2,55,石川裕紀,1:55.0,アタマ,9.3,5,446(+6),[東] 斎藤誠
7,1,1,トーセンエルドラド,牡2,55,江田照男,1:55.8,5,61.2,8,530(+6),[東] 田村康仁
8,4,4,ゼニット,牡2,52,小林脩斗,1:56.6,5,128.3,10,514(+6),[東] 久保田貴
9,8,9,タイセイジャスパー,牡2,55,田辺裕信,1:56.6,ハナ,29.8,6,498(+8),[東] 伊藤圭三
10,8,10,クリノメガミエース,牝2,54,菅原明良,1:58.7,大,68.0,9,482(+6),[東] 本間忍
