着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,12,エストーケ,牡3,56,武士沢友,1:14.2,,27.2,9,472(0),[東] 新開幸一
2,1,1,サクラベリー,牝3,54,石橋脩,1:14.3,3/4,4.9,2,478(0),[東] 勢司和浩
3,3,6,クラウンビュレット,牡3,56,中谷雄太,1:14.5,1.1/2,26.7,8,488(0),[東] 小野次郎
4,4,8,キスミーソフトリー,牝3,54,田中勝春,1:14.7,1.1/4,7.3,4,426(0),[東] 小笠倫弘
5,7,14,キネオローズ,牝3,54,江田照男,1:15.4,4,6.9,3,462(0),[東] 牧光二
6,5,10,アキノアッパー,牡3,56,西田雄一,1:15.7,1.3/4,16.9,5,442(0),[東] 大和田成
7,3,5,メリアブーケ,牝3,54,田辺裕信,1:16.3,3.1/2,2.2,1,460(0),[東] 斎藤誠
8,8,16,コミュニティ,牡3,56,石神深一,1:16.5,1.1/4,232.1,15,474(0),[東] 田島俊明
9,7,13,スペクトルカラー,牝3,54,村田一誠,1:16.9,2.1/2,60.6,13,446(0),[東] 田中剛
10,8,15,バウティスタ,牝3,54,吉田豊,1:16.9,ハナ,44.6,10,496(0),[東] 尾関知人
11,1,2,イチゴダマシイ,牡3,56,二本柳壮,1:17.0,3/4,129.5,14,456(0),[東] 小桧山悟
12,4,7,ルツェルン,牡3,56,小島太一,1:17.9,5,20.7,6,506(0),[西] 牧浦充徳
13,6,11,ウェットサンプ,牝3,54,黒岩悠,1:18.2,1.3/4,23.7,7,476(0),[東] 中川公成
14,5,9,エムズティアラ,牝3,54,木幡初広,1:18.3,1/2,60.3,12,414(0),[東] 古賀史生
15,2,3,インデマンド,牡3,56,小野寺祐,1:18.3,ハナ,358.0,16,428(0),[東] 柴崎勇
16,2,4,トーアルパン,牡3,56,田中博康,1:21.4,大,55.8,11,482(0),[東] 菊沢隆徳
